usuario_id,data,ano,mes,dia,dia_semana,hora
efb156b3-2e14-4ff3-a434-f1be299409a8,2025-01-19,2025,1,19,0,9
efde9bbd-9e49-4504-a29e-3982ceda78d1,2025-01-25,2025,1,25,6,9
f00e4dd0-9318-494c-ba57-28a8cbb11d8b,2025-02-01,2025,2,1,6,10
f028f84b-4b13-40ec-859a-e152dbd4355e,2025-02-20,2025,2,20,4,3
f04a785d-6ad9-4c8f-9a72-0f2ba57cc619,2025-03-17,2025,3,17,1,0
f081b639-9f96-415a-b139-a37336b25350,2025-03-09,2025,3,9,0,19
f0859cf0-30f1-4d48-991a-0ad32963e093,2025-02-13,2025,2,13,4,1
f0e32078-1eb0-49ff-81b9-2bee5b6de089,2025-03-03,2025,3,3,1,8
f0eab840-fcb5-44bb-8924-dff09244258e,2025-01-26,2025,1,26,0,11
f0eab941-3e62-46ba-ad67-ccc5a4538e88,2025-01-07,2025,1,7,2,17
f141a689-5a31-4341-862b-c1c48d2c00fb,2025-03-03,2025,3,3,1,21
f151416a-3adb-4915-b107-56bd3e0c86d0,2025-03-08,2025,3,8,6,14
f16f6ece-3860-4a9a-849d-2cf4e61d3d1f,2025-02-22,2025,2,22,6,9
f1b65a56-3cc0-42c9-a4fb-0b694605bdab,2025-01-03,2025,1,3,5,13
f1ede284-8cb0-46d3-9323-f59996906de3,2025-02-20,2025,2,20,4,22
f260dbec-ad52-4e45-b8ac-513a3c5042d2,2025-01-12,2025,1,12,0,8
f26d46bc-5824-49c5-99ef-c46e6fbde397,2025-03-13,2025,3,13,4,5
f26f348c-72b2-4ecb-89df-9abd5d88d86d,2025-03-18,2025,3,18,2,18
f2a685fc-681e-4e17-90d7-552cbef9c236,2025-03-19,2025,3,19,3,10
f3326a46-28aa-4c01-842b-5ebda591a0a3,2025-01-01,2025,1,1,3,9
f3461576-32d0-4bcf-8733-246a3157e369,2025-01-26,2025,1,26,0,21
f3b49859-3d78-427f-80bb-f94793c46c9b,2025-03-20,2025,3,20,4,22
f3d581be-b4d1-446b-9847-24d9bb03345d,2025-01-23,2025,1,23,4,18
f3ff04e0-96b4-4645-bf57-3b218dae8ce2,2025-01-29,2025,1,29,3,2
f44548b4-3572-4cc2-9739-3519b7465d41,2025-01-12,2025,1,12,0,4
f44ba4cf-760e-440e-a434-1ab908b0b869,2025-01-05,2025,1,5,0,14
f48d8f3b-f868-4b00-9fc9-39f53b293200,2025-02-01,2025,2,1,6,21
f4fdfa9d-cd2b-480f-866f-1355b90e63eb,2025-03-20,2025,3,20,4,1
f50827de-e77d-4050-8df5-a62846c08045,2025-02-16,2025,2,16,0,9
f527ebb4-b9fd-42a7-b7c3-37bf8b62699d,2025-01-17,2025,1,17,5,2
f545eba3-0066-487d-b84a-162e7a496d4e,2025-01-16,2025,1,16,4,13
f55b35ce-29b4-4257-850e-590068553a23,2025-02-04,2025,2,4,2,21
f563e876-6cae-40ff-8f43-ad6a1e87a2ae,2025-01-01,2025,1,1,3,5
f620843c-013d-49fc-a130-b64867d32486,2025-02-12,2025,2,12,3,16
f63021bd-e1da-4e7e-ba78-8329ebfc51fc,2025-02-10,2025,2,10,1,22
f66adb34-b5a8-4ee5-87a4-fb7d75631b7a,2025-02-14,2025,2,14,5,4
f670a534-1263-40ef-ae8c-ca58a4646fc0,2025-03-26,2025,3,26,3,2
f68fcb66-483e-450d-9439-4ee56a1a742f,2025-03-19,2025,3,19,3,19
f6cdb578-9ef5-4eb5-be0b-35a0bb23412c,2025-02-28,2025,2,28,5,6
f6e8f74a-7a27-43eb-bd5c-180c13c5a404,2025-01-29,2025,1,29,3,4
f6f55f0d-d6af-4319-b474-18eaf5063a33,2025-03-15,2025,3,15,6,21
f700dd0c-0821-4ff7-8a47-f095b6cb14f0,2025-02-16,2025,2,16,0,13
f74af2b4-90c1-49ad-a970-fc44c0c7f645,2025-01-23,2025,1,23,4,18
f76a1c50-7da8-4bad-ac69-9300d367fcf5,2025-02-02,2025,2,2,0,7
f7bd607a-0311-481e-9da9-c5f86bef8660,2025-01-30,2025,1,30,4,3
f7c5d8e4-ff88-47f6-a9a4-3dcf55c33543,2025-01-22,2025,1,22,3,13
f7de910d-3788-4f2c-a616-2c02bb6a4714,2025-02-04,2025,2,4,2,22
f83e505f-16e1-49b1-98e5-44fbe3dc2740,2025-01-12,2025,1,12,0,7
f8571d7f-d0ea-41f2-b4c7-a116ba115224,2025-03-17,2025,3,17,1,5
f85b5046-cab7-4413-a2c0-735895163712,2025-02-22,2025,2,22,6,14
f85be8ab-1077-4758-9ac2-1ef120477ba3,2025-01-24,2025,1,24,5,13
f8a199f2-4de5-4d47-a30c-ce5e88dcc365,2025-02-15,2025,2,15,6,16
f91924b0-fc7d-4bc7-89a6-eb0699533c9c,2025-01-14,2025,1,14,2,21
f94ef74f-66f1-4ea8-9ce2-4dbddbd8fcd0,2025-03-26,2025,3,26,3,12
fa0094eb-364f-4f1f-8ca0-999e64239f41,2025-03-14,2025,3,14,5,11
faa25b15-8d36-400d-a841-fba54f7243d7,2025-01-27,2025,1,27,1,0
fb323aa9-c77a-4169-a54b-d26938929892,2025-02-01,2025,2,1,6,16
fb616390-331b-40a9-9161-332e2ace06f7,2025-03-26,2025,3,26,3,22
fb779438-5687-489d-85e5-3c733913932e,2025-01-14,2025,1,14,2,18
fbe39bc9-1144-4720-92b8-acc957637fb1,2025-03-29,2025,3,29,6,11
fc776fce-86f5-4356-a47b-030700ab9122,2025-02-28,2025,2,28,5,12
fcdf2fad-3513-46ad-a211-a12c649b58b0,2025-03-24,2025,3,24,1,20
fced66f5-0cf2-494b-bb85-dfa5d17cabd5,2025-03-20,2025,3,20,4,18
fd2224ac-4825-492e-b485-d3e0cb201680,2025-01-28,2025,1,28,2,2
fd7cec9c-9d21-4e45-885f-02b227daa186,2025-03-10,2025,3,10,1,2
fde2a59f-080b-4c76-9d75-2568c54cbaff,2025-03-17,2025,3,17,1,3
fe05a9c0-6442-440a-8b43-60ed5e48446b,2025-02-15,2025,2,15,6,5
fe40bf78-18d6-4716-be21-dab339ba92cb,2025-03-23,2025,3,23,0,17
fed94969-6163-4827-9c4f-595bea3cc677,2025-01-10,2025,1,10,5,16
fedea278-2e3e-48c7-a5e1-5af58251bf79,2025-01-17,2025,1,17,5,5
ffc9ac4e-8534-4f2d-9491-a3492eedc386,2025-03-18,2025,3,18,2,1
ffcf2f35-4344-49b9-b491-68470ac17f4f,2025-02-19,2025,2,19,3,16
