usuario_id,canal,investimento,data_aquisicao,fonte_midia,plataforma,versao_app,marca,modelo
8ebef99b-7d31-475c-a7a2-895c324b8d5a,email,3.96,2025-01-21 23:01:08+00,Google Ads,iOS,2,Apple,iPhone 13
8ec60ee2-0789-4414-8411-87da2f07be22,push,1.18,2025-02-11 12:27:55+00,Facebook Ads,Android,1,Xiaomi,Poco X3
8ecaebcf-95b7-453a-bb79-e5e9619fa183,push,3.76,2025-01-11 17:13:53+00,Facebook Ads,Android,1,Motorola,Moto G Stylus
8ee4a5e4-5dfc-46e3-9825-0f09c4e5dc18,sms,0.82,2025-03-30 00:56:22+00,Google Ads,Android,2,Samsung,Galaxy S21
8efaf2ee-0b7d-4ec3-a5d8-40b4ccf2ef5b,push,0.00,2025-01-11 14:11:22+00,Orgânico,Android,1.1,Samsung,Galaxy S21
8fc6b494-eeb1-45cf-85be-087b82eec8bd,mms,0.53,2025-01-03 07:41:55+00,Facebook Ads,iOS,1,Apple,iPhone SE
903e5254-d955-4556-bd69-2d34cfb6baaa,push,3.84,2025-02-03 11:49:05+00,Google Ads,iOS,1.2,Apple,iPhone SE
9047cc57-308b-41ea-9755-321ce4ba287c,sms,0.00,2025-03-07 14:44:22+00,Orgânico,Android,1.1,Samsung,Galaxy M32
90946516-5579-42c3-ab26-83bb9ef7e468,sms,0.00,2025-02-17 22:22:55+00,Orgânico,Android,1.2,Xiaomi,Poco X3
90e8367e-4d86-422b-a0d2-36f1c50d2eda,email,2.04,2025-03-10 12:49:51+00,Google Ads,Android,1,Samsung,Galaxy M32
9159758b-bf77-41df-99e6-1604680ed961,push,4.55,2025-02-15 10:08:29+00,Facebook Ads,iOS,1,Apple,iPhone SE
917d6db9-90b2-4a60-b15b-19fc7f89a371,mms,4.30,2025-02-01 10:08:32+00,Google Ads,iOS,2,Apple,iPhone 13
917e57c0-1e04-485e-83e7-f7eb6112eec0,push,0.00,2025-01-16 08:26:06+00,Orgânico,iOS,1.2,Apple,iPhone 12
91bd0854-685a-41a1-836e-690dd97094c5,email,3.87,2025-03-13 05:34:12+00,Google Ads,Android,1,Motorola,Moto G Stylus
91d39fba-0967-4844-8fee-f7ec8ed3e23f,email,4.19,2025-01-20 11:58:23+00,Google Ads,iOS,1.2,Apple,iPhone SE
921355e9-ad0d-4f9f-ae48-1c52556dcb09,mms,3.35,2025-03-19 00:00:17+00,Google Ads,Android,1.2,Samsung,Galaxy S21
923a0c07-90ae-4653-8fa4-e6d68a720f30,mms,2.34,2025-01-23 18:22:51+00,Google Ads,Android,1.2,Motorola,Moto Edge
9264de72-b8df-48eb-8e43-51516964db25,sms,3.34,2025-01-06 20:03:35+00,Google Ads,iOS,2,Apple,iPhone 13
92770dbe-baf3-4b6d-a324-36aa5af4a413,email,0.00,2025-03-18 07:33:20+00,Orgânico,Android,2,Xiaomi,Poco X3
928977db-db1e-4430-bfbe-faadd75bb014,sms,1.36,2025-01-20 07:26:06+00,Facebook Ads,Android,1.2,Motorola,Moto G Power
92b1d2dc-0330-4dd5-b4f1-030fc477801d,email,0.64,2025-03-28 04:37:22+00,Facebook Ads,Android,1,Motorola,Moto G Power
92c0e909-30b6-4981-8536-adea591e2914,push,4.24,2025-01-07 20:29:15+00,Google Ads,Android,2,Samsung,Galaxy M32
92f7e52f-b5eb-4ea0-bd96-93961c2d5cbb,push,3.43,2025-02-18 06:46:32+00,Facebook Ads,Android,1.1,Samsung,Galaxy A52
936e3d04-1ef4-4b30-889f-44eb9cc69bbc,email,0.00,2025-03-02 07:09:39+00,Orgânico,iOS,1,Apple,iPhone SE
93fe565d-fa49-414c-a5c8-d19ee414e0b6,sms,0.42,2025-01-05 23:09:24+00,Facebook Ads,iOS,1.1,Apple,iPhone 13
93fea0d1-8712-4925-b955-425f2675d107,email,4.14,2025-01-06 01:16:25+00,Google Ads,Android,2,LG,Velvet
94d63493-22b8-4b28-9546-3ff4d1c3068a,email,0.00,2025-03-21 10:05:20+00,Orgânico,iOS,1.1,Apple,iPhone SE
94d8bc81-8ed1-479c-a330-52f335b99752,mms,0.00,2025-02-15 22:55:13+00,Orgânico,Android,1,Xiaomi,Poco X3
94e1f950-3852-46d3-b853-3e1b95310c1f,mms,0.00,2025-02-11 08:11:52+00,Orgânico,iOS,1.2,Apple,iPhone 13
95330163-aa85-42d9-9335-e490d89d23d5,sms,2.26,2025-03-19 10:46:25+00,Facebook Ads,Android,1.1,Motorola,Moto G Power
9544dbec-f077-4fd6-9b5e-f9e107b8351f,mms,3.90,2025-01-24 18:03:15+00,Google Ads,iOS,1,Apple,iPhone SE
9545b2a1-d503-4024-a6c6-0af43055bd31,sms,1.10,2025-02-25 05:44:40+00,Google Ads,Android,1.1,LG,Velvet
958c9504-b672-4dbe-add0-b2a5a1c9aa3f,push,0.00,2025-03-11 13:20:56+00,Orgânico,iOS,2,Apple,iPhone 13
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,mms,2.77,2025-01-07 16:57:43+00,Facebook Ads,Android,1.2,Samsung,Galaxy M32
95c48b0b-a9db-4046-8bab-b6a9968f3bb7,sms,4.43,2025-01-05 01:53:39+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
95f90883-f680-4300-ab12-77b88883a80a,mms,1.13,2025-03-03 07:27:56+00,Facebook Ads,iOS,2,Apple,iPhone 12
9629bb7c-c361-4edf-8252-4dea5fd245fc,mms,2.87,2025-02-21 12:46:22+00,Facebook Ads,iOS,1.1,Apple,iPhone 13
96a3b751-2d5b-4b75-9964-016dedb5f834,sms,4.81,2025-01-19 02:08:39+00,Google Ads,iOS,1.1,Apple,iPhone 12
96ef869f-70f7-44ce-9882-efa56c34cf0e,push,2.69,2025-02-11 04:13:00+00,Google Ads,Android,1.1,Motorola,Moto G Power
970b6957-a5e3-47a5-be52-46daf572a0ab,sms,0.00,2025-01-23 23:30:47+00,Orgânico,iOS,2,Apple,iPhone 12
97344833-4b42-4891-bce2-cd46a94bc6b5,sms,3.25,2025-02-26 19:20:00+00,Google Ads,iOS,1,Apple,iPhone SE
97454434-b860-4455-99a3-13581922f5e7,email,3.46,2025-01-20 17:56:31+00,Google Ads,iOS,1.1,Apple,iPhone 13
97de5860-12fa-484f-a869-2a139cc5eb9f,push,0.00,2025-02-13 21:42:45+00,Orgânico,iOS,1.2,Apple,iPhone SE
97e9069b-17db-4271-bd72-be6ba3a10498,push,3.27,2025-03-30 15:15:16+00,Google Ads,iOS,2,Apple,iPhone SE
988b4b92-8ed9-43d2-beb5-3b577dd7fb92,mms,1.93,2025-03-26 00:34:16+00,Google Ads,iOS,1,Apple,iPhone 12
989d3c71-9d4c-4553-b49c-c6c5947f16a5,sms,0.00,2025-01-27 18:06:14+00,Orgânico,iOS,1,Apple,iPhone SE
98e4cb3f-c680-4fad-9589-61e6f90b133c,email,4.84,2025-03-17 16:44:40+00,Google Ads,iOS,1,Apple,iPhone 12
98fb5c78-4668-4a35-9b2c-04f7250313c8,mms,1.95,2025-01-13 20:15:49+00,Facebook Ads,Android,1.2,LG,Velvet
994b2f05-60e2-42e6-9686-d3b4fab305a4,push,4.13,2025-02-23 15:46:04+00,Google Ads,Android,1.1,LG,Wing
9961225a-186b-4460-8574-7af8a4d0321b,mms,3.25,2025-03-18 16:48:55+00,Facebook Ads,iOS,2,Apple,iPhone 13
998dbd6d-9fac-4397-a1f9-10145ca85c8e,mms,4.70,2025-02-08 08:39:26+00,Google Ads,iOS,1.1,Apple,iPhone SE
99928f5a-f491-4cc8-9db4-d442ace872fc,email,4.91,2025-03-13 03:16:52+00,Facebook Ads,Android,1,Motorola,Moto Edge
99c4d637-d8f8-4e35-a769-dfac22b738ba,email,0.57,2025-02-22 00:56:11+00,Google Ads,iOS,1.2,Apple,iPhone SE
99df9f6b-67fd-41c1-a00d-fa4525466966,email,0.00,2025-01-02 10:08:28+00,Orgânico,Android,1.1,Xiaomi,Redmi Note 10
9a169f3c-029b-438d-b154-c41796cf6c1b,push,2.70,2025-01-05 00:36:41+00,Google Ads,Android,2,Xiaomi,Mi 11
9ad85d4c-8518-483d-9f06-5b6449fb4816,push,1.71,2025-03-25 10:17:46+00,Google Ads,iOS,1.1,Apple,iPhone 13
9aecaf9c-0ee6-4c53-9140-909eab752e59,sms,1.87,2025-02-27 19:50:58+00,Facebook Ads,Android,2,Motorola,Moto Edge
9b6e256d-80bc-486a-ae3f-2ecf0a685051,email,0.54,2025-01-06 09:20:16+00,Facebook Ads,iOS,1.1,Apple,iPhone 12
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,email,3.70,2025-02-10 23:03:03+00,Google Ads,iOS,1.2,Apple,iPhone 13
9c06781f-a50e-40ec-8fd6-3f0f25b8329c,mms,0.00,2025-01-22 21:21:57+00,Orgânico,iOS,2,Apple,iPhone 13
9c1b3912-5ddd-4da3-91bb-67afd07151da,sms,0.30,2025-01-03 18:59:32+00,Facebook Ads,iOS,2,Apple,iPhone 13
9c3830a4-f3e7-4d55-b1ba-56627935eca1,sms,0.63,2025-01-21 01:24:30+00,Google Ads,Android,1,Xiaomi,Mi 11
9c7b8a8d-3b52-4904-8f7a-537dec2d30d6,email,0.00,2025-03-12 14:48:23+00,Orgânico,iOS,2,Apple,iPhone SE
9ca3981e-b9de-42c1-85f8-61000b1a2d44,mms,0.00,2025-01-07 22:30:06+00,Orgânico,iOS,2,Apple,iPhone 12
9d7dad01-3f3d-4b67-92f4-de5fc004fd5d,mms,0.53,2025-02-25 18:39:47+00,Google Ads,iOS,2,Apple,iPhone 12
9db89964-629e-43d4-8c3b-9e92e988e9c4,push,3.83,2025-03-09 23:23:35+00,Facebook Ads,iOS,2,Apple,iPhone 13
9ed2f639-8f9c-445b-bf94-a01e8c57ca10,sms,4.21,2025-03-28 23:39:16+00,Google Ads,iOS,1.2,Apple,iPhone 12
9eee553f-c8b0-4a52-8be9-3701bcba5d61,sms,3.33,2025-01-09 20:20:32+00,Facebook Ads,iOS,2,Apple,iPhone 13
9f1a9201-87c9-47f3-88fa-a7d6fafa2082,push,1.77,2025-03-14 01:40:16+00,Google Ads,iOS,1.2,Apple,iPhone 12
9f301dc2-0322-4b6c-ae99-36e66c054ed0,sms,4.50,2025-03-12 21:17:07+00,Google Ads,Android,2,LG,Wing
9f51875f-053f-4d18-8ab6-9a15eb7d3588,email,0.00,2025-02-13 20:42:51+00,Orgânico,Android,1,Motorola,Moto Edge
9f6bd21d-a679-4c1d-9642-f5945cd781b6,mms,0.94,2025-03-25 02:46:11+00,Google Ads,Android,1,Samsung,Galaxy M32
9f87eb03-2d76-4885-8001-459f14d603c5,sms,3.40,2025-03-16 02:32:37+00,Google Ads,Android,2,Samsung,Galaxy M32
9fc93901-7905-457a-9a89-80eb7608ca8d,push,0.00,2025-03-18 11:24:39+00,Orgânico,Android,1,Motorola,Moto Edge
a0073914-50f8-4c73-a3f3-abae9c0f7180,sms,1.67,2025-01-14 16:43:25+00,Google Ads,iOS,1.1,Apple,iPhone 13
a0484057-40de-404f-9df1-5e60c7055e6c,sms,0.58,2025-02-06 07:39:27+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
a08c7975-82cf-4fae-b44b-3f4a7b905105,push,4.42,2025-02-04 06:31:32+00,Google Ads,iOS,1.2,Apple,iPhone 12
a139069e-feac-40f3-8c3e-265bcd9cf164,push,3.26,2025-03-23 17:45:50+00,Facebook Ads,Android,2,LG,Velvet
a1b82f3d-4b37-42e6-bcb9-d08cf7524651,sms,3.77,2025-03-25 23:22:04+00,Google Ads,Android,2,Xiaomi,Poco X3
a1da2ac0-2c8c-459e-88a7-99207549a541,mms,4.94,2025-03-15 05:39:23+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
a1f19a10-d300-4fcf-aaf9-698e14e1b3f3,sms,0.00,2025-02-12 07:42:20+00,Orgânico,Android,2,Motorola,Moto G Power
a21d318b-5a89-4f32-87a5-f454de07ee09,email,2.57,2025-03-15 19:05:47+00,Google Ads,Android,2,Motorola,Moto Edge
a251d604-61b6-4750-926e-de86839ebf31,push,0.74,2025-02-28 19:27:17+00,Facebook Ads,Android,2,LG,Wing
a2d5e90d-a2c2-43cb-a8a2-65bcc83213eb,mms,0.00,2025-01-15 16:54:41+00,Orgânico,iOS,1.1,Apple,iPhone 12
a336c235-9d1a-4e3d-8d75-583b3753288c,sms,0.00,2025-03-10 00:25:03+00,Orgânico,Android,1,Xiaomi,Poco X3
a33c7cc9-113c-4232-acc1-747a313cae91,email,4.02,2025-02-22 08:46:20+00,Facebook Ads,Android,2,Samsung,Galaxy A52
a3a1eacb-aa2f-4ede-a062-4f4a1f1dd6e0,email,3.50,2025-01-16 07:56:56+00,Facebook Ads,iOS,1.1,Apple,iPhone 12
a3aa8c2f-915e-409a-b048-674cac835362,sms,3.70,2025-02-11 10:49:14+00,Google Ads,Android,1.1,LG,Velvet
a3cd6437-0cea-4b58-b7c6-f6ecafd7c458,sms,0.00,2025-03-08 21:29:00+00,Orgânico,iOS,2,Apple,iPhone 12
a420d08f-7d1c-4c84-ad82-b8121f8f6907,email,1.48,2025-01-03 03:40:19+00,Google Ads,iOS,1,Apple,iPhone SE
a5139b86-21e2-4815-8aac-435bef77f375,push,1.08,2025-02-05 10:00:22+00,Google Ads,iOS,1.2,Apple,iPhone 13
a54f466e-0f73-40b9-b4ea-086c51812c04,push,2.05,2025-02-04 08:37:17+00,Facebook Ads,Android,1.2,Motorola,Moto G Stylus
a5a767ba-363f-4f80-93e6-f027d4d0e8cd,push,1.61,2025-03-25 07:59:51+00,Facebook Ads,Android,1.2,Xiaomi,Redmi Note 10
a6cdddd9-b934-4b41-86f5-3db402c1e633,push,0.00,2025-01-26 08:22:42+00,Orgânico,iOS,1.2,Apple,iPhone 13
a6ef31d5-8def-4b15-996b-cdb67fa4fe9a,email,3.48,2025-01-09 23:36:47+00,Google Ads,iOS,1.1,Apple,iPhone 12
a7485597-8254-4c17-8f34-7206dbbe8b0a,push,0.00,2025-03-02 16:21:00+00,Orgânico,iOS,2,Apple,iPhone SE
a7695bfc-e857-4279-a53d-538e7a416ea4,push,4.17,2025-02-11 16:25:08+00,Google Ads,Android,2,Xiaomi,Mi 11
a7c8fa41-caa1-45d9-b995-86e98c3d8d0e,email,1.96,2025-01-04 17:50:30+00,Facebook Ads,Android,1,Motorola,Moto Edge
a812b7c0-ff72-4eec-9f11-2ef3cf1b8972,push,0.00,2025-03-29 23:34:17+00,Orgânico,iOS,2,Apple,iPhone 12
a83f9b57-9c45-4360-be29-6ef6c834f825,sms,1.19,2025-02-05 00:15:17+00,Google Ads,iOS,1.1,Apple,iPhone SE
a8656e5d-f01b-4886-9f7d-455e1de36102,sms,2.15,2025-02-08 23:30:03+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
a86f2618-b2a3-4b0a-b9a2-1bcaf271b589,push,2.87,2025-01-06 03:49:00+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
a8b1b721-99fc-4912-9e1d-c4ca99ece176,push,1.62,2025-01-16 19:00:41+00,Facebook Ads,Android,1.2,LG,Velvet
a907415f-94c9-4c91-80b2-489759866661,push,0.40,2025-03-29 22:59:26+00,Google Ads,iOS,1.1,Apple,iPhone 12
a92f758a-0aa8-49ac-a3f0-5ff635e8a66c,mms,1.14,2025-02-07 13:55:46+00,Facebook Ads,Android,1,Motorola,Moto G Stylus
a9ed39c2-bd30-4b56-8cb6-c0ed361aa1cd,email,2.62,2025-02-10 12:33:38+00,Google Ads,Android,1,LG,Wing
a9ed6595-5287-47b2-bd2c-079dc82074e0,mms,4.76,2025-03-29 15:21:40+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
aa019d61-d728-4a01-9c97-58ab8fae3097,sms,0.00,2025-03-15 22:16:28+00,Orgânico,iOS,2,Apple,iPhone 13
aa21140b-1965-4534-8f4e-77284a0441ad,sms,0.00,2025-03-18 17:27:44+00,Orgânico,iOS,1.2,Apple,iPhone SE
aac5cb2e-edfe-4bb3-9ef7-fe6fb2c29a24,sms,3.17,2025-01-24 01:17:54+00,Google Ads,Android,2,Samsung,Galaxy M32
ab17a440-2600-47e9-a3c6-59e394d3a270,mms,0.00,2025-02-10 18:47:35+00,Orgânico,iOS,1,Apple,iPhone 13
ab31e924-e042-430b-af90-a7373b79fb92,mms,0.37,2025-02-07 00:55:10+00,Google Ads,Android,1.1,Xiaomi,Poco X3
abe9b67c-714d-4fd9-8368-853317f67093,email,1.35,2025-02-13 06:49:20+00,Facebook Ads,iOS,2,Apple,iPhone 12
abf5bb1f-a82c-40c9-b82d-334c33c34b15,sms,2.47,2025-02-13 06:39:41+00,Facebook Ads,Android,1,Motorola,Moto G Power
ac755ad3-24e0-402f-884e-c1271e883449,mms,0.00,2025-02-01 23:13:58+00,Orgânico,iOS,1.2,Apple,iPhone 12
acb4ef65-c7b6-4153-9466-091df60f7ab5,email,3.18,2025-02-22 17:00:45+00,Facebook Ads,Android,1.2,Motorola,Moto G Stylus
accea75e-06f6-4d52-b475-ffb09a9d3536,push,2.08,2025-03-19 03:28:16+00,Google Ads,Android,1,Xiaomi,Redmi Note 10
ad163e0d-3023-4f3a-9706-fbd4131145bf,sms,3.52,2025-02-17 23:41:06+00,Google Ads,iOS,1,Apple,iPhone 13
ad8bf3ad-2463-45f8-ab1b-5b42b07028d0,mms,0.12,2025-02-01 08:58:35+00,Google Ads,Android,1,Samsung,Galaxy A52
ad9e1003-3229-46bd-a6c5-cb254d87a28d,sms,0.25,2025-02-02 07:03:28+00,Google Ads,iOS,1.1,Apple,iPhone 13
ada6d479-cc04-4590-a4d4-6d4f3921feb1,mms,4.91,2025-03-22 13:06:40+00,Google Ads,Android,1,Motorola,Moto G Stylus
adb80924-47da-487d-9ebf-44ee96d049d5,sms,1.95,2025-03-21 23:29:31+00,Google Ads,iOS,1.1,Apple,iPhone 12
aeb8446f-1ebc-47fe-a050-b5796365f4a5,push,1.51,2025-03-11 04:38:47+00,Google Ads,iOS,1.2,Apple,iPhone 12
af53e21b-f545-4a34-ba86-2770e6ec7876,email,2.75,2025-02-08 20:44:10+00,Google Ads,Android,1,Xiaomi,Poco X3
af664d01-501a-404a-9964-1ec160110c40,email,2.05,2025-02-25 11:03:50+00,Google Ads,Android,2,Xiaomi,Redmi Note 10
afb69869-1e95-4ca0-9456-52a23cb9011b,email,0.00,2025-02-12 09:09:49+00,Orgânico,iOS,2,Apple,iPhone 12
b0721bc1-af98-41db-b83c-e4ad89b43a9b,mms,0.00,2025-03-17 13:26:56+00,Orgânico,Android,1.2,Xiaomi,Poco X3
b1307bca-d084-4b6f-a1e8-f0a39ebe6de1,mms,0.00,2025-03-29 16:13:30+00,Orgânico,iOS,2,Apple,iPhone 13
b1c36994-4782-4b05-a141-bc78dd77dd85,push,0.00,2025-03-03 03:40:23+00,Orgânico,Android,1,LG,K51
b23d56d4-1b83-46cd-aa95-680a39089bd3,sms,0.00,2025-03-12 01:32:16+00,Orgânico,iOS,1,Apple,iPhone 12
b23ffd9f-538d-4782-9118-dc122f19c292,email,0.00,2025-01-16 17:13:39+00,Orgânico,iOS,2,Apple,iPhone 13
b242706d-bec9-4fd9-adfa-b4ff4b053275,mms,0.13,2025-01-31 20:04:53+00,Facebook Ads,Android,2,Xiaomi,Poco X3
b2c7e84f-f136-4621-895b-a9fd42fabdb8,email,2.71,2025-01-30 05:33:27+00,Google Ads,iOS,1.2,Apple,iPhone SE
b2e347f4-011c-4b67-869e-47dda3298bbe,email,0.65,2025-03-19 01:48:09+00,Google Ads,iOS,1,Apple,iPhone SE
b2e9296a-36a5-4442-8fea-fc59f862991b,sms,4.60,2025-01-15 01:54:22+00,Facebook Ads,Android,1,LG,Wing
b2ed6d75-6687-428c-9d71-e33b689ad3fe,mms,1.10,2025-02-09 16:44:04+00,Google Ads,iOS,1.1,Apple,iPhone 13
b336dafa-76c2-49d5-b870-da02be87a225,sms,2.41,2025-03-23 19:42:16+00,Facebook Ads,iOS,1.1,Apple,iPhone 13
b397b5aa-52af-4cc2-a781-e578e63f8dae,push,0.00,2025-02-16 06:53:23+00,Orgânico,iOS,2,Apple,iPhone SE
b3aa1b1f-f57b-42b1-a3e7-8221fea2cf1d,mms,4.98,2025-03-17 06:50:05+00,Google Ads,Android,1.1,LG,Velvet
b3f1a3f6-2301-4204-a1dd-ad5f3aef32be,email,2.39,2025-01-23 14:31:51+00,Google Ads,iOS,1,Apple,iPhone 13
b4a3e4c5-d70b-499b-8129-69c75803ee16,mms,3.73,2025-02-25 04:29:23+00,Facebook Ads,iOS,2,Apple,iPhone 13
b4acc992-9007-4817-aab8-6645312b5da3,email,0.00,2025-02-19 21:59:30+00,Orgânico,Android,1.1,Xiaomi,Poco X3
b4d0385c-06de-4b7f-81c6-70f6aef40e7c,email,0.92,2025-03-02 22:58:02+00,Facebook Ads,iOS,1.2,Apple,iPhone 13
b4f393bd-438d-47c0-9e38-c51c5211b6e0,mms,1.66,2025-03-25 12:23:30+00,Google Ads,Android,1.1,LG,Velvet
b5797f3d-d990-4c9c-9a0a-a99672f222cc,push,0.00,2025-02-16 19:26:33+00,Orgânico,Android,1.2,LG,Wing
b5c7b105-0cc3-459b-93e6-12cd5f83a049,mms,0.00,2025-01-29 01:41:15+00,Orgânico,Android,1.1,LG,Velvet
b5f8d83c-8eec-4fb2-90ee-0af11068b34d,mms,1.37,2025-03-10 19:15:02+00,Facebook Ads,Android,1.1,Xiaomi,Redmi Note 10
b6cb3e75-55ad-4417-8a0c-b0e622a248cc,sms,2.76,2025-03-27 01:48:34+00,Google Ads,Android,1.2,LG,Velvet
b7319d1b-2d9c-489c-8f73-cdff420447ac,sms,0.00,2025-02-05 20:48:29+00,Orgânico,iOS,1.1,Apple,iPhone 13
b734b04f-fd64-436f-98e5-5df265a4713c,email,0.00,2025-03-02 08:00:34+00,Orgânico,iOS,1,Apple,iPhone 13
b7e88e14-6d4b-4b31-bfe9-ceda9ac2d5e0,push,0.00,2025-03-04 23:33:00+00,Orgânico,Android,1,Xiaomi,Poco X3
b7f1fb1f-a4fa-412a-ab9b-05a6c23cdc2f,mms,0.00,2025-02-06 13:51:18+00,Orgânico,Android,1,LG,Velvet
b7f3a917-9636-4a07-8b22-56589ea5e091,push,0.00,2025-03-28 15:38:54+00,Orgânico,iOS,1.2,Apple,iPhone 13
b8f1fb5a-ae9d-490c-b05b-a3f5e34766cb,sms,1.95,2025-03-23 07:42:04+00,Google Ads,iOS,1,Apple,iPhone SE
b90b066f-2aa2-4d5c-ad63-45c1447f5c13,email,4.48,2025-03-13 23:33:50+00,Google Ads,iOS,1.2,Apple,iPhone 13
b934ee9e-e518-4a73-9ffe-071426be275f,email,1.99,2025-03-27 08:59:49+00,Google Ads,iOS,1,Apple,iPhone SE
b9999fe9-409f-45d0-9e53-ac750a078719,mms,1.54,2025-02-24 08:59:11+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
b9c755a9-d36d-4d5c-b2ca-51620714de8c,mms,1.11,2025-03-11 04:02:40+00,Facebook Ads,Android,1.1,Xiaomi,Redmi Note 10
ba348eb9-ef63-4777-85a0-aea47088a6fe,email,2.66,2025-03-10 18:36:14+00,Facebook Ads,Android,2,LG,K51
ba527d8e-a539-4860-9f32-d773b1e621ef,email,2.23,2025-01-30 20:59:28+00,Google Ads,Android,1,Samsung,Galaxy A52
ba6686dd-6fc8-4056-960b-b17caf11f18d,email,0.54,2025-01-09 18:04:16+00,Google Ads,iOS,1,Apple,iPhone SE
bb18c6ad-dd79-4753-8b1a-718b3f4e9c0c,sms,2.95,2025-03-24 21:49:20+00,Facebook Ads,Android,1.2,Motorola,Moto G Stylus
bb300718-873f-411d-992f-fb1db12e62a4,mms,3.38,2025-01-28 09:48:27+00,Facebook Ads,iOS,2,Apple,iPhone 13
bbaa29a3-3021-436e-a1e8-0d17678a84e2,mms,1.30,2025-02-08 08:44:23+00,Google Ads,Android,1,LG,K51
bc4d7902-956d-4746-93f9-a6cbbdec4755,mms,0.00,2025-01-04 11:06:34+00,Orgânico,Android,2,Motorola,Moto Edge
bc5e5b99-216a-48ca-aad8-9e28edeb4d9c,mms,4.69,2025-02-16 15:19:53+00,Google Ads,iOS,2,Apple,iPhone 12
bcb05ec9-a1a8-4ac2-8ff9-8f6a9036ddd3,push,0.00,2025-01-31 20:52:44+00,Orgânico,iOS,1,Apple,iPhone SE
bd826d79-57a6-4ec7-85b2-facd1f4d782f,email,3.48,2025-03-09 17:12:15+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
beddac8a-d21a-4e01-8d90-db3671e89046,sms,2.45,2025-01-09 16:21:36+00,Google Ads,Android,1,LG,Wing
bf13c8bc-69d3-41a8-92d7-c1b79915906b,push,4.22,2025-03-15 06:25:50+00,Google Ads,Android,1.1,Samsung,Galaxy A52
bf93c100-b9c3-45cd-8431-36fa1b88aac0,push,4.52,2025-02-05 16:36:04+00,Google Ads,Android,1,LG,Wing
bfc60785-9c67-42c1-afaf-03ad9c595006,mms,0.47,2025-03-15 21:47:59+00,Facebook Ads,iOS,2,Apple,iPhone 12
bfcf76ae-b86e-45f1-991c-67e0cc758d2c,email,4.12,2025-02-04 16:17:39+00,Google Ads,iOS,2,Apple,iPhone 12
c0cec131-671b-4799-8277-1bb3ea1c45a5,email,0.68,2025-02-09 05:44:36+00,Facebook Ads,Android,1.1,Samsung,Galaxy M32
c0fbf9ec-e661-4cfe-aaac-175c63bded01,mms,0.00,2025-02-06 09:58:24+00,Orgânico,iOS,1,Apple,iPhone 13
c0fca99f-479c-48eb-8479-f14ec7e16b63,sms,2.18,2025-03-27 02:40:29+00,Google Ads,iOS,2,Apple,iPhone 12
c10ad797-3160-4110-b11d-503d82302902,mms,3.86,2025-02-01 07:07:44+00,Facebook Ads,Android,1.2,LG,K51
c17effed-a933-48ee-9821-306152b0b529,email,0.00,2025-03-01 09:41:39+00,Orgânico,Android,1,Samsung,Galaxy S21
c18c1e96-5305-4422-b476-3bc581270941,email,1.18,2025-01-20 05:01:47+00,Google Ads,Android,1.1,Samsung,Galaxy A52
c1ad83aa-8757-4a1f-a136-a1be974dd528,email,3.25,2025-03-07 06:26:32+00,Google Ads,iOS,1,Apple,iPhone 12
c1f23f38-1cfc-430d-9c57-5907c7f11cd5,mms,3.22,2025-02-25 18:23:39+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
c2eeb1a9-52b3-464a-9283-007e18de2c5e,email,3.14,2025-02-12 19:40:07+00,Google Ads,iOS,1.1,Apple,iPhone 12
c2fd3a3f-35bd-474e-ba42-888af921a6fe,email,1.14,2025-01-06 00:02:36+00,Google Ads,Android,1.1,Motorola,Moto G Power
c352bc0f-8b50-40f8-8c99-8205641a9e72,sms,2.58,2025-01-10 22:10:33+00,Google Ads,Android,1,Motorola,Moto Edge
c487baed-6f8f-43cd-a065-b8bed84feabb,email,0.00,2025-03-20 22:07:14+00,Orgânico,Android,1.1,Samsung,Galaxy A52
c4db5c95-b51e-484f-9123-7a29ed9e421f,email,0.00,2025-02-05 20:45:50+00,Orgânico,Android,2,LG,Velvet
c4eb3c57-d145-4826-900a-9d9ab309f913,mms,0.60,2025-02-27 06:45:33+00,Facebook Ads,iOS,2,Apple,iPhone 13
c55be2ef-b592-4c97-a77e-251b77d307e1,push,4.05,2025-03-02 03:31:47+00,Facebook Ads,Android,1.1,LG,Wing
c5d31c5e-966f-445b-b3a6-72b4d89b9f3a,sms,4.78,2025-03-15 18:41:00+00,Facebook Ads,iOS,1,Apple,iPhone 13
c60546ad-3f7f-4a53-89f7-a4215a466146,sms,3.09,2025-01-25 13:50:26+00,Facebook Ads,Android,1.2,Samsung,Galaxy A52
c608e536-5f34-43fa-82ae-7f4aa9c8c688,mms,2.49,2025-01-05 07:12:45+00,Google Ads,iOS,1,Apple,iPhone 13
