usuario_id,canal,fonte_midia,data_inicio
d040eb68-729c-4fcb-ae3d-1983cc91fef5,push,Orgânico,2025-02-21 03:37:34+00
d098839a-e19e-4784-9bb8-c962fde5a96b,email,Google Ads,2025-03-11 17:11:55+00
d0ab24d1-a0be-43db-aa21-a725112bbeae,mms,Orgânico,2025-01-27 07:00:09+00
d11fa2ec-f99b-4eeb-883e-de756b900b8e,push,Google Ads,2025-01-17 11:04:05+00
d1652197-01dd-49db-bee4-5b0714cc43ff,sms,Google Ads,2025-02-03 03:55:27+00
d18447c1-e14b-4ddd-aa8a-c1c38a7b35c7,push,Facebook Ads,2025-02-14 18:16:32+00
d1926e38-4ad3-45d9-9090-188f12430e79,sms,Google Ads,2025-01-17 01:48:21+00
d1a8f015-817d-4a6f-8516-954adaa3cc69,email,Facebook Ads,2025-01-11 05:56:11+00
d1bc1490-57e5-4f6b-b8be-b7ad95a94924,mms,Orgânico,2025-02-23 16:12:53+00
d2338595-06c0-46f7-bf9c-11528a35dfdd,push,Orgânico,2025-03-17 22:17:14+00
d28e6c00-b216-4199-91a6-73214b943ef8,sms,Google Ads,2025-03-08 09:28:48+00
d2b1e162-d878-4348-8aba-31575afb83dd,email,Orgânico,2025-01-08 04:44:34+00
d2ddd0a9-f1ab-4490-8c22-1893104f55df,push,Google Ads,2025-02-19 09:30:14+00
d2fc15bc-af45-4b17-a4bc-57e9aac5f786,email,Orgânico,2025-03-01 12:20:31+00
d35f9feb-5496-418b-808e-086c984cb047,sms,Facebook Ads,2025-01-13 17:12:26+00
d3a7d313-9d11-483e-a91c-490f106a37cb,sms,Facebook Ads,2025-01-30 14:27:49+00
d4388746-786c-4718-9cf2-c24893bf5af1,mms,Facebook Ads,2025-03-19 12:00:02+00
d4aa523c-8c98-41d8-8de3-69bb5eac670f,mms,Google Ads,2025-02-08 13:51:48+00
d5279a1f-550d-4067-9569-44c1317ed9a2,push,Orgânico,2025-01-31 07:09:23+00
d5c4ce15-e654-4f45-b24d-7d7683333b23,push,Google Ads,2025-03-23 03:49:56+00
d66f93c9-5d00-420f-9489-4f8b37279a7b,email,Orgânico,2025-03-02 13:23:27+00
d6764c13-3eb5-49d3-a2f2-7c5827a250cc,sms,Orgânico,2025-02-07 13:48:40+00
d6da474e-c7e4-4296-a1fa-7474cf2506dc,mms,Orgânico,2025-01-19 12:49:10+00
d73b7fec-a2d7-49de-8a75-889b4fa185e5,mms,Facebook Ads,2025-03-20 14:28:36+00
d7d59345-1177-4ad8-a0a0-b598b5807b32,mms,Facebook Ads,2025-02-14 05:34:52+00
d8973978-f95e-4f55-bc13-0496116ad532,mms,Orgânico,2025-01-05 21:59:22+00
d8988049-c65e-4834-b287-bb3d936586eb,sms,Google Ads,2025-02-01 02:32:54+00
d8c8ec46-3b3a-414c-8185-7c8168115494,push,Google Ads,2025-02-24 09:06:05+00
d994362c-3459-42b1-b93d-cb9333232aae,email,Facebook Ads,2025-01-22 11:43:38+00
da7426e7-4024-4390-b086-9e40bed770fd,mms,Orgânico,2025-03-05 12:15:34+00
db46f814-1e19-4ba4-a93a-0e90a7b8d97b,push,Orgânico,2025-03-21 18:32:43+00
db6a3ff8-375a-4a07-853a-5077a7ed511c,mms,Orgânico,2025-01-05 10:01:36+00
dbb891e3-69f7-4b0b-95c9-c91d6c9ca2b1,push,Orgânico,2025-02-08 16:50:07+00
dbf3acb8-815f-47b1-bf2c-68fb13ca747e,email,Orgânico,2025-03-07 23:09:42+00
dc34db18-7a90-42b5-9a58-d0d86a1f3a99,email,Facebook Ads,2025-02-21 02:19:18+00
dccb5ab9-a749-4f16-bc51-34572356d314,mms,Facebook Ads,2025-01-12 22:18:32+00
dcceab44-d7e6-4467-a88c-0065667dbbf6,email,Facebook Ads,2025-02-10 12:46:42+00
dcda0b8c-44f9-4dc3-83c6-a30c17bf71e4,email,Orgânico,2025-02-01 02:28:03+00
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,sms,Orgânico,2025-01-09 12:01:02+00
dcdff191-8e4f-4672-aa21-61ddd6e16b65,mms,Orgânico,2025-01-14 17:47:08+00
ddc289c1-42d3-4288-a0f8-a5bd01cdccf4,push,Facebook Ads,2025-03-27 02:52:52+00
de4583ff-51a8-4297-8a04-2f4c12f9c778,email,Orgânico,2025-03-12 09:15:09+00
de893431-5b48-4fd9-8e40-af9d6b241f8f,mms,Orgânico,2025-02-22 09:05:37+00
debe7234-2895-4e57-808a-1708eea0b6d2,email,Google Ads,2025-03-30 12:50:38+00
df071540-44e9-4db1-ae89-9c8f9af05f98,push,Facebook Ads,2025-02-11 12:05:29+00
df083b07-d54d-45ab-985f-d21c9f0c0ef7,mms,Orgânico,2025-01-15 22:05:48+00
df2fa2f6-13d1-445f-bd07-8cb3d554f313,email,Orgânico,2025-03-28 02:30:39+00
df9c4dda-ca2e-46a0-b898-739972372236,sms,Facebook Ads,2025-01-04 12:28:31+00
dfc85cba-692a-458a-abd1-2e485be3a3ac,email,Facebook Ads,2025-02-11 04:16:50+00
e02238fc-e4dc-48e0-8360-e734de794456,push,Facebook Ads,2025-01-08 19:37:02+00
e0568ca0-c786-4100-b0f7-a357b33909cb,sms,Google Ads,2025-02-25 05:00:55+00
e0a1719a-6b2d-4483-a93d-3f36233a4815,sms,Orgânico,2025-03-12 09:00:32+00
e0bd078b-313d-4028-aff2-8a6978f928c0,email,Orgânico,2025-01-04 22:51:45+00
e0d9723e-5ff3-4fec-940b-5080b1c808fe,mms,Orgânico,2025-01-05 20:17:30+00
e0eeadd8-752b-4b92-aa6d-6867d9ac854a,email,Orgânico,2025-02-12 21:10:06+00
e1060d37-be03-49ae-97ae-1aa752fb66db,email,Google Ads,2025-02-08 11:43:57+00
e123e5d7-2d30-4a9d-a417-639d6b373cef,mms,Facebook Ads,2025-01-03 08:28:20+00
e1741d9d-da17-4fd1-b428-95ecde4392ae,email,Facebook Ads,2025-01-13 09:53:09+00
e1847c7a-6f55-4c08-9726-74bf081428ae,email,Facebook Ads,2025-03-01 11:07:04+00
e185650b-b5e7-4780-a6e1-bf06f06a6979,sms,Orgânico,2025-01-05 18:43:43+00
e1a02073-158d-49f8-ad93-06a08d1c4db2,email,Google Ads,2025-01-17 02:53:48+00
e1a8bfe1-6838-4f2f-bcd6-8afe53b887a3,push,Google Ads,2025-03-18 23:41:12+00
e30dcea8-343a-4c68-ae1a-c846a5709b73,sms,Google Ads,2025-03-24 04:55:23+00
e4b08da6-651b-4c91-b365-ed09710d4785,push,Orgânico,2025-03-10 06:54:49+00
e4c570b5-1c10-4232-b052-ed78a34b251d,mms,Orgânico,2025-03-10 08:49:15+00
e4df3014-ca9a-4906-84d6-4915d0fd2e61,push,Facebook Ads,2025-01-20 18:32:57+00
e58bc36f-c9b1-4e41-a3f2-73db8a46e3a8,email,Facebook Ads,2025-02-08 00:04:55+00
e5c05c45-4e09-42b8-b8cd-9c07ec3796d6,mms,Facebook Ads,2025-02-04 10:04:54+00
e5fe6181-1170-4a17-8f3d-c4970c2875e4,email,Orgânico,2025-01-28 12:47:40+00
e5ff3f77-4969-4f7a-92bf-5bd401c90b5c,sms,Facebook Ads,2025-03-06 13:57:22+00
e6081be7-a901-402d-b9af-ff9285bd52a1,sms,Google Ads,2025-01-12 09:51:39+00
e6a81de5-5a94-429c-956c-b690e034bc8d,mms,Orgânico,2025-01-16 12:31:59+00
e6b22da3-9f52-4bcc-b710-659ade05b3b8,sms,Google Ads,2025-03-01 16:20:47+00
e6d4768a-1a0f-4757-b037-2c1e27a9c9ea,mms,Orgânico,2025-02-04 18:49:11+00
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,mms,Google Ads,2025-01-13 15:41:22+00
e725c87e-54d3-4651-85af-4768844a6598,push,Facebook Ads,2025-01-26 19:40:02+00
e79fe913-857b-4ac5-b58b-f17c415628d1,mms,Orgânico,2025-01-21 00:37:55+00
e7b9665c-f8de-4751-9b89-48880c8becb4,push,Facebook Ads,2025-02-20 02:17:16+00
e7f791a2-bd52-4e52-a176-be2682bfc7a1,sms,Google Ads,2025-01-27 14:44:02+00
e8430c83-780d-41b6-bffb-6f056355026e,push,Orgânico,2025-03-08 20:15:04+00
e8452e31-19ac-442f-a494-351d036c70e1,sms,Google Ads,2025-02-15 19:15:33+00
e8d9e729-480d-49ef-8d78-46e1b8a0b475,sms,Facebook Ads,2025-02-09 23:24:32+00
e8e2b1f5-58a9-4136-bc99-4d623b22d7f5,sms,Facebook Ads,2025-02-22 19:59:37+00
e91081a6-5c0f-4c9d-afba-02d46116bbc7,push,Google Ads,2025-01-02 13:41:06+00
e93d92f6-3e7c-4a1b-974a-981668964113,push,Orgânico,2025-03-02 18:35:45+00
e9585d6f-5ae8-4975-ad3c-fd31cb3e7877,mms,Facebook Ads,2025-01-27 19:14:23+00
e97c818c-ece2-4133-a79d-531dbb45c348,email,Google Ads,2025-02-17 16:42:47+00
e97ed101-6ad9-4c4d-a7f2-59d661e4255c,sms,Orgânico,2025-03-09 09:50:14+00
e9ab5c8b-fab7-41ba-95f1-93998d3df4ca,mms,Facebook Ads,2025-01-26 04:17:14+00
e9c51ef4-f88f-4314-a3a3-199e9799f8be,sms,Orgânico,2025-01-26 02:17:37+00
e9dcedb2-c43c-4e7c-b498-876b40e52e7f,email,Orgânico,2025-03-20 04:20:51+00
e9f6cb48-df0a-43e2-8625-9432dd2dfa3b,sms,Orgânico,2025-03-22 22:46:40+00
ea014380-709a-48e7-b7f1-4d4bf2d34f82,push,Facebook Ads,2025-03-16 12:01:15+00
ea41813f-db55-4170-af47-0601fa2380f3,mms,Facebook Ads,2025-01-02 10:56:20+00
ea6ad755-2c3b-4604-ae85-2e9bfd0e95e9,mms,Facebook Ads,2025-03-16 20:39:19+00
ea879d90-1d62-4dfd-9924-26f58a3bdd36,email,Google Ads,2025-02-13 20:23:51+00
eae58579-7fa8-421e-815e-79cfca193bde,email,Orgânico,2025-02-01 04:42:43+00
eb6b21c8-865e-48cc-a76a-648850ab8a6f,push,Orgânico,2025-02-04 19:25:00+00
ebae7007-670d-4de6-a71d-022677761bc5,email,Orgânico,2025-02-01 00:32:35+00
ebc44054-e401-443e-a2d0-2f6bb40a08d0,push,Orgânico,2025-02-15 08:27:40+00
ec1959ba-a697-4e6b-9d73-b3947fdbd6ef,push,Orgânico,2025-01-24 11:32:26+00
ecebb6f8-34f9-42c4-9f8b-42633f0608ab,sms,Orgânico,2025-01-22 23:05:14+00
ed198675-05d8-49ca-9124-eb8fc440152d,push,Google Ads,2025-02-10 07:24:53+00
ed727cfb-b71e-4be2-a0e4-643e1a9a0ae9,mms,Orgânico,2025-01-27 20:18:23+00
ed99d504-ce6a-4045-bc94-ea25df804d78,email,Orgânico,2025-01-13 09:22:27+00
edb89076-7a35-4687-a9c6-8b74ab21db7c,email,Google Ads,2025-01-21 15:30:07+00
ee17c97f-ffe4-477c-84af-edae646a85a9,sms,Orgânico,2025-01-03 13:58:07+00
ee241a4f-e0ac-4d42-b23c-9ea97507b9c1,email,Facebook Ads,2025-03-05 21:14:49+00
ef291689-cb36-4532-aa21-43ed811ca33d,push,Facebook Ads,2025-03-30 00:26:48+00
ef391c4e-27b6-42a8-98ea-24535ccf63ec,email,Google Ads,2025-01-25 14:53:21+00
efa9d586-0f9c-4fbd-8989-b7814db8c665,push,Facebook Ads,2025-02-14 22:16:05+00
efb156b3-2e14-4ff3-a434-f1be299409a8,email,Google Ads,2025-01-19 09:59:24+00
efde9bbd-9e49-4504-a29e-3982ceda78d1,mms,Facebook Ads,2025-01-25 09:45:13+00
f00e4dd0-9318-494c-ba57-28a8cbb11d8b,sms,Facebook Ads,2025-02-01 10:36:28+00
f028f84b-4b13-40ec-859a-e152dbd4355e,sms,Facebook Ads,2025-02-20 03:32:14+00
f04a785d-6ad9-4c8f-9a72-0f2ba57cc619,push,Google Ads,2025-03-17 00:25:30+00
f081b639-9f96-415a-b139-a37336b25350,sms,Facebook Ads,2025-03-09 19:15:05+00
f0859cf0-30f1-4d48-991a-0ad32963e093,sms,Facebook Ads,2025-02-13 01:19:56+00
f0e32078-1eb0-49ff-81b9-2bee5b6de089,mms,Facebook Ads,2025-03-03 08:26:28+00
f0eab840-fcb5-44bb-8924-dff09244258e,mms,Orgânico,2025-01-26 11:09:10+00
f0eab941-3e62-46ba-ad67-ccc5a4538e88,sms,Orgânico,2025-01-07 17:49:16+00
f141a689-5a31-4341-862b-c1c48d2c00fb,mms,Google Ads,2025-03-03 21:07:22+00
f151416a-3adb-4915-b107-56bd3e0c86d0,push,Google Ads,2025-03-08 14:56:42+00
f16f6ece-3860-4a9a-849d-2cf4e61d3d1f,push,Facebook Ads,2025-02-22 09:19:58+00
f1b65a56-3cc0-42c9-a4fb-0b694605bdab,mms,Google Ads,2025-01-03 13:00:55+00
f1ede284-8cb0-46d3-9323-f59996906de3,mms,Google Ads,2025-02-20 22:46:45+00
f260dbec-ad52-4e45-b8ac-513a3c5042d2,mms,Orgânico,2025-01-12 08:26:29+00
f26d46bc-5824-49c5-99ef-c46e6fbde397,email,Orgânico,2025-03-13 05:00:26+00
f26f348c-72b2-4ecb-89df-9abd5d88d86d,push,Facebook Ads,2025-03-18 18:56:26+00
f2a685fc-681e-4e17-90d7-552cbef9c236,mms,Google Ads,2025-03-19 10:46:53+00
f3326a46-28aa-4c01-842b-5ebda591a0a3,mms,Orgânico,2025-01-01 09:32:26+00
f3461576-32d0-4bcf-8733-246a3157e369,email,Orgânico,2025-01-26 21:05:00+00
f3b49859-3d78-427f-80bb-f94793c46c9b,mms,Facebook Ads,2025-03-20 22:22:27+00
f3d581be-b4d1-446b-9847-24d9bb03345d,sms,Google Ads,2025-01-23 18:30:40+00
f3ff04e0-96b4-4645-bf57-3b218dae8ce2,email,Facebook Ads,2025-01-29 02:39:54+00
f44548b4-3572-4cc2-9739-3519b7465d41,email,Google Ads,2025-01-12 04:48:58+00
f44ba4cf-760e-440e-a434-1ab908b0b869,sms,Facebook Ads,2025-01-05 14:33:22+00
f48d8f3b-f868-4b00-9fc9-39f53b293200,email,Facebook Ads,2025-02-01 21:04:25+00
f4fdfa9d-cd2b-480f-866f-1355b90e63eb,sms,Google Ads,2025-03-20 01:27:25+00
f50827de-e77d-4050-8df5-a62846c08045,sms,Facebook Ads,2025-02-16 09:07:58+00
f527ebb4-b9fd-42a7-b7c3-37bf8b62699d,mms,Orgânico,2025-01-17 02:17:05+00
f545eba3-0066-487d-b84a-162e7a496d4e,sms,Orgânico,2025-01-16 13:31:57+00
f55b35ce-29b4-4257-850e-590068553a23,sms,Google Ads,2025-02-04 21:24:09+00
f563e876-6cae-40ff-8f43-ad6a1e87a2ae,sms,Facebook Ads,2025-01-01 05:20:18+00
f620843c-013d-49fc-a130-b64867d32486,email,Orgânico,2025-02-12 16:12:31+00
f63021bd-e1da-4e7e-ba78-8329ebfc51fc,sms,Facebook Ads,2025-02-10 22:08:23+00
f66adb34-b5a8-4ee5-87a4-fb7d75631b7a,sms,Google Ads,2025-02-14 04:43:04+00
f670a534-1263-40ef-ae8c-ca58a4646fc0,mms,Orgânico,2025-03-26 02:16:33+00
f68fcb66-483e-450d-9439-4ee56a1a742f,push,Facebook Ads,2025-03-19 19:24:27+00
f6cdb578-9ef5-4eb5-be0b-35a0bb23412c,mms,Facebook Ads,2025-02-28 06:35:47+00
f6e8f74a-7a27-43eb-bd5c-180c13c5a404,mms,Orgânico,2025-01-29 04:54:17+00
f6f55f0d-d6af-4319-b474-18eaf5063a33,sms,Facebook Ads,2025-03-15 21:38:24+00
f700dd0c-0821-4ff7-8a47-f095b6cb14f0,sms,Google Ads,2025-02-16 13:17:26+00
f74af2b4-90c1-49ad-a970-fc44c0c7f645,email,Google Ads,2025-01-23 18:06:50+00
f76a1c50-7da8-4bad-ac69-9300d367fcf5,mms,Google Ads,2025-02-02 07:12:54+00
f7bd607a-0311-481e-9da9-c5f86bef8660,sms,Google Ads,2025-01-30 03:43:02+00
f7c5d8e4-ff88-47f6-a9a4-3dcf55c33543,email,Google Ads,2025-01-22 13:15:39+00
f7de910d-3788-4f2c-a616-2c02bb6a4714,mms,Facebook Ads,2025-02-04 22:38:38+00
f83e505f-16e1-49b1-98e5-44fbe3dc2740,mms,Orgânico,2025-01-12 07:14:39+00
f8571d7f-d0ea-41f2-b4c7-a116ba115224,email,Orgânico,2025-03-17 05:52:50+00
f85b5046-cab7-4413-a2c0-735895163712,sms,Facebook Ads,2025-02-22 14:20:56+00
f85be8ab-1077-4758-9ac2-1ef120477ba3,sms,Google Ads,2025-01-24 13:42:11+00
f8a199f2-4de5-4d47-a30c-ce5e88dcc365,push,Facebook Ads,2025-02-15 16:17:08+00
f91924b0-fc7d-4bc7-89a6-eb0699533c9c,push,Google Ads,2025-01-14 21:52:25+00
f94ef74f-66f1-4ea8-9ce2-4dbddbd8fcd0,sms,Facebook Ads,2025-03-26 12:40:05+00
fa0094eb-364f-4f1f-8ca0-999e64239f41,push,Google Ads,2025-03-14 11:21:23+00
faa25b15-8d36-400d-a841-fba54f7243d7,email,Google Ads,2025-01-27 00:10:52+00
fb323aa9-c77a-4169-a54b-d26938929892,email,Facebook Ads,2025-02-01 16:09:39+00
fb616390-331b-40a9-9161-332e2ace06f7,push,Google Ads,2025-03-26 22:03:10+00
fb779438-5687-489d-85e5-3c733913932e,push,Orgânico,2025-01-14 18:54:15+00
fbe39bc9-1144-4720-92b8-acc957637fb1,sms,Orgânico,2025-03-29 11:34:03+00
fc776fce-86f5-4356-a47b-030700ab9122,mms,Facebook Ads,2025-02-28 12:02:38+00
fcdf2fad-3513-46ad-a211-a12c649b58b0,email,Facebook Ads,2025-03-24 20:23:19+00
fced66f5-0cf2-494b-bb85-dfa5d17cabd5,email,Orgânico,2025-03-20 18:47:19+00
fd2224ac-4825-492e-b485-d3e0cb201680,email,Google Ads,2025-01-28 02:43:42+00
fd7cec9c-9d21-4e45-885f-02b227daa186,mms,Orgânico,2025-03-10 02:33:41+00
fde2a59f-080b-4c76-9d75-2568c54cbaff,email,Orgânico,2025-03-17 03:20:18+00
fe05a9c0-6442-440a-8b43-60ed5e48446b,mms,Facebook Ads,2025-02-15 05:01:49+00
fe40bf78-18d6-4716-be21-dab339ba92cb,sms,Facebook Ads,2025-03-23 17:28:04+00
fed94969-6163-4827-9c4f-595bea3cc677,push,Facebook Ads,2025-01-10 16:44:50+00
fedea278-2e3e-48c7-a5e1-5af58251bf79,mms,Facebook Ads,2025-01-17 05:22:12+00
ffc9ac4e-8534-4f2d-9491-a3492eedc386,sms,Orgânico,2025-03-18 01:02:55+00
ffcf2f35-4344-49b9-b491-68470ac17f4f,push,Google Ads,2025-02-19 16:13:11+00
